,NPF,count_target,count_deidentified
0,-1,1739,1745
1,2,1080,1008
2,3,733,711
3,4,521,533
4,5,299,314
5,6,148,183
6,7,35,33
7,8,32,38
8,12,12,11
9,9,9,15
