,PUMA,count_target,count_deidentified
0,8,2496,414.0
1,16,2298,340.0
2,12,1978,168.0
3,5,1574,144.0
4,19,1570,145.0
5,2,1547,136.0
6,7,1374,64.0
7,13,1365,6.0
8,3,1326,61.0
9,18,1269,89.0
10,17,1250,4.0
11,4,1231,36.0
12,10,1185,32.0
13,15,1154,18.0
14,1,1051,21.0
15,9,1028,77.0
16,11,1002,49.0
17,14,963,5.0
18,6,855,5.0
19,0,737,0.0
