,feature,divergence
10,DENSITY,2.124276703215855
13,PINCP,1.2601332072825615
1,AGEP,0.3270863142621069
0,PUMA,0.11134125747948909
15,POVPIP,0.06704284779337022
12,EDU,0.05454260800258087
7,NPF,0.036028847749184204
14,PINCP_DECILE,0.03343354386343145
11,INDP_CAT,0.01267651463641659
6,NOC,0.012038757449868516
5,RAC1P,0.009476135200034312
3,MSP,0.00785438141373003
16,DVET,0.0032279751205389956
2,SEX,0.002911848695983932
4,HISP,0.0028213699154634383
9,OWN_RENT,0.002208216888567413
18,DPHY,0.0016972855895181632
17,DREM,0.001469274534393883
8,HOUSING_TYPE,0.0013996690500273426
20,DEAR,0.000749095597920385
19,DEYE,0.0004639450373661938
