,EDU,count_target,count_deidentified
0,9,4719,4690
1,7,4597,4564
2,5,3910,3900
3,10,2864,2830
4,3,2842,2866
5,4,2310,2307
6,8,1318,1289
7,11,958,950
8,1,765,770
9,6,760,789
10,-1,759,780
11,12,753,796
12,2,698,722
