,NPF,count_target,count_deidentified
0,-1,8043,8019
1,2,6625,6571
2,4,4317,4322
3,3,4213,4181
4,5,2300,2243
5,6,1000,999
6,7,346,379
7,8,235,242
8,9,75,135
9,10,41,71
10,12,36,46
11,11,22,45
