,EDU,count_target,count_deidentified
0,9,1777,1651.0
1,5,1147,1339.0
2,7,1069,1434.0
3,10,992,840.0
4,3,668,1318.0
5,4,474,416.0
6,8,454,0.0
7,-1,205,335.0
8,2,203,0.0
9,12,199,0.0
10,11,180,26.0
11,1,158,275.0
12,6,108,0.0
