,feature,divergence
13,PINCP,0.5152482269503545
1,AGEP,0.39860128420105534
7,NPF,0.08300464592126387
12,EDU,0.07765897580191324
15,POVPIP,0.06560975402559993
14,PINCP_DECILE,0.05550314465408829
11,INDP_CAT,0.03138097847211493
6,NOC,0.02618710624578708
0,PUMA,0.024213532014974004
3,MSP,0.021118270959118703
9,OWN_RENT,0.010504081090970854
18,DPHY,0.00904302529219251
10,DENSITY,0.007145000134491264
5,RAC1P,0.006315263346495124
16,DVET,0.004364405507944812
8,HOUSING_TYPE,0.004288767547378811
4,HISP,0.002863513985531342
2,SEX,0.0027856203509137867
20,DEAR,0.002254234103459242
17,DREM,0.0012996528761491308
19,DEYE,0.00013609635921736987
