,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,0.0,0.0016201086462049041,-0.032672354242908604,-0.02683955271630692,-0.1814773402591172,0.1031798823250743,-0.006247849739345335,-0.0043233653236792735,0.011502799193208,-0.029949471506081765
SEX,0.001620108646204911,1.1102230246251565e-16,0.05223991808791425,-0.0018518970792952604,0.037454604899281166,-0.0008634929412404471,-0.0593195101479234,0.014928830342740201,0.00758696868435027,-0.014172249053039777
MSP,-0.03267235424290861,0.05223991808791426,0.0,0.0509731882723885,0.04337986503270308,-0.0230376084337089,-0.05011528549184867,-0.047701963023115634,0.00014969599925303279,-0.001983236436779133
RAC1P,-0.02683955271630692,-0.0018518970792952604,0.0509731882723885,0.0,0.10076073177703054,-0.07625581969586828,0.005971162246976913,0.0024171486586289787,-0.02051643272693008,-0.009275432238942734
HOUSING_TYPE,-0.1814773402591172,0.037454604899281166,0.043379865032703135,0.10076073177703054,-1.1102230246251565e-16,-0.009923192439832973,-0.011579081942458505,-0.007866312263096004,-0.0259769309026019,0.1145395221745841
OWN_RENT,0.10317988232507429,-0.0008634929412404489,-0.0230376084337089,-0.07625581969586828,-0.009923192439833084,0.0,-0.020175745903044946,-0.009646537243236237,0.017746316333775942,-0.09793339566254575
EDU,-0.006247849739345335,-0.0593195101479234,-0.050115285491848655,0.00597116224697691,-0.011579081942458505,-0.020175745903044946,0.0,-0.01764017393533912,-0.001330919063797122,0.036780580152313946
PINCP_DECILE,-0.004323365323679329,0.014928830342740201,-0.04770196302311562,0.0024171486586289648,-0.007866312263096031,-0.009646537243236233,-0.01764017393533923,2.220446049250313e-16,-0.025066211384883106,0.014521988030061144
DVET,0.011502799193208,0.00758696868435027,0.00014969599925303105,-0.020516432726930083,-0.0259769309026019,0.017746316333775942,-0.0013309190637971237,-0.025066211384883106,0.0,0.021422629020613374
DEYE,-0.029949471506081765,-0.014172249053039779,-0.001983236436779119,-0.00927543223894274,0.1145395221745841,-0.09793339566254576,0.03678058015231396,0.01452198803006114,0.02142262902061338,0.0
