,PWGTP,count_target,count_deidentified
0,9,165,81
1,11,163,78
2,7,161,74
3,17,158,74
4,6,158,75
5,15,157,69
6,18,153,71
7,8,153,63
8,4,148,65
9,12,143,58
10,5,133,62
11,19,129,65
12,16,127,58
13,14,127,44
14,13,116,40
15,10,114,51
16,3,102,29
17,2,87,35
18,0,87,23
19,1,70,37
