,EDU,count_target,count_deidentified
0,9,615,267.0
1,5,445,207.0
2,7,343,159.0
3,10,321,163.0
4,3,233,100.0
5,8,176,72.0
6,4,157,55.0
7,-1,77,0.0
8,2,72,26.0
9,12,63,37.0
10,1,55,15.0
11,11,54,25.0
12,6,40,26.0
