,PWGTP,count_target,count_deidentified
0,17,164,132
1,9,157,160
2,4,150,168
3,18,146,137
4,16,143,140
5,15,140,150
6,7,139,156
7,8,137,147
8,5,133,134
9,6,133,140
10,11,133,116
11,2,132,141
12,14,122,111
13,1,120,126
14,3,108,96
15,12,107,108
16,13,106,102
17,19,103,114
18,10,100,91
19,0,95,86
