,PINCP_DECILE,count_target,count_deidentified
0,-1,385,369
1,7,274,263
2,8,270,291
3,6,250,269
4,9,250,262
5,5,208,248
6,0,204,202
7,4,203,195
8,2,190,174
9,3,171,151
10,1,163,131
