,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,2.7755575615628914e-15,0.006725437741426126,-0.0068587148269771085,0.0031904757409861664,0.011604898084523838,0.01084888425913274,-0.01906941745669541,-0.0011298726727881625,0.007330368210338445,0.01482084237777798,-0.002666300726032189,-0.010970528876776962,-0.017191552887687547,0.002222730113331021,-0.0027530420031797037,-0.004738591553229483,-0.009855805725098615,-0.0033040558574405302,-0.005815541920776298
AGEP,0.006725437741426126,0.0,-0.01509608075016166,-0.037026082677935446,0.019950729243462875,0.008529701898569775,-0.002438213829767999,0.023422123526549654,0.01152376245338503,-0.06266026885653518,0.011243847199716004,-0.03801048636449333,-0.042251745248079564,-0.033975692733463125,-0.0031324847740639428,-0.022528808296083613,-0.04587858304926376,-0.025109424973273453,-0.018339935276050823
SEX,-0.0068587148269771085,-0.01509608075016166,-1.4654943925052066e-14,0.009621205388135216,-0.04031071135106129,-0.021326877755740128,-0.011033672594076144,-0.005799778948973086,0.003792578295432461,0.02683041713033697,0.0211698703255844,-0.004110221762385853,0.00033368596095271347,-0.005810413909174861,-0.0009006626421936975,-0.017948084318734094,-0.021134297407764232,0.018789310151194682,0.018076029006072306
MSP,0.0031904757409861664,-0.037026082677935446,0.009621205388135216,0.0,0.02976279471066972,1.935723820286478e-05,0.04372874963961293,0.04276522802459948,-0.025332192012419208,0.015067542479422588,0.006745374399373158,-0.03608717853794033,-0.03267649078115803,-0.017087332759660706,0.0024543555561900854,-0.024803868212455837,-0.028796411581959502,0.007363389761293797,0.02191305139524609
HISP,0.011604898084523838,0.019950729243462875,-0.04031071135106129,0.02976279471066972,-9.992007221626409e-15,0.013713801764012434,-0.0033338543734907217,-0.005647477720526336,0.012479452470523303,-0.0007083588183213335,-0.0167864134558373,0.020074374966617466,0.020497026353795064,0.02165290134896121,0.0022586807103492966,0.01793086779127179,0.018229460976118605,-0.01385913819422866,-0.01804567408105477
RAC1P,0.01084888425913274,0.008529701898569775,-0.021326877755740128,1.935723820286478e-05,0.013713801764012434,0.0,-0.014666417254521863,-0.019578050106425937,0.009221246158461947,0.02875229333760347,0.0035688008115585534,0.01428148428885245,0.014653866716644794,0.004478975191027301,-0.0009049971723039518,-0.030128884043926996,-0.032709054780208247,0.00995705421974468,-0.010506388326655104
NOC,-0.01906941745669541,-0.002438213829767999,-0.011033672594076144,0.04372874963961293,-0.0033338543734907217,-0.014666417254521863,0.0,-0.01895020234678091,0.024287155148609463,-0.01109307715096422,-0.0003300154056309207,0.01896484314312291,0.02543851834312394,0.0024502756423558925,-0.002545732099758051,0.030998664495669404,0.0491391952124757,0.0027925094725395616,0.0018310161597294011
NPF,-0.0011298726727881625,0.023422123526549654,-0.005799778948973086,0.04276522802459948,-0.005647477720526336,-0.019578050106425937,-0.01895020234678091,0.0,0.010194595120099847,-0.0027049403359611923,0.010511673357840222,0.019470314059571017,0.03131625645798061,0.009081911526195807,-0.01275918380930427,0.02218458176044366,0.04142246466784726,-0.010593346280677055,-0.04126600975387511
HOUSING_TYPE,0.007330368210338445,0.01152376245338503,0.003792578295432461,-0.025332192012419208,0.012479452470523303,0.009221246158461947,0.024287155148609463,0.010194595120099847,0.0,0.028857043916000524,-0.013654372375782611,0.006067113957042679,0.015291623707059103,0.019396334521686903,-0.013516902738858666,0.010570402260936161,-0.01972038411158561,0.007866211833697692,0.014872696992057906
OWN_RENT,0.01482084237777798,-0.06266026885653518,0.02683041713033697,0.015067542479422588,-0.0007083588183213335,0.02875229333760347,-0.01109307715096422,-0.0027049403359611923,0.028857043916000524,0.0,0.008802258310195446,-0.032703417604864754,-0.033297885278988255,-0.058110458007404414,0.005274473635535716,-0.047597873746700464,-0.025136662734793924,0.014468461937126566,-0.005448025883981754
