,RAC1P,count_target,count_deidentified
0,1,2305.0,2292.0
1,6,342.0,339.0
2,9,73.0,76.0
3,2,70.0,74.0
4,8,21.0,34.0
5,3,1.0,0.0
6,5,0.0,6.0
7,7,0.0,4.0
