,PINCP_DECILE,count_target,count_deidentified
0,-1,396,408
1,9,372,379
2,8,295,283
3,7,254,245
4,0,250,263
5,6,234,243
6,1,228,237
7,2,212,212
8,4,212,211
9,3,190,175
10,5,169,169
