,INDP,count_target,count_deidentified
4,6470,4,6
6,6480,7,9
5,6490,4,5
7,6570,6,1
8,6670,4,4
2,6672,2,2
0,6680,10,6
3,6690,12,5
1,6695,5,11
9,6770,5,4
