,feature,divergence
22,PWGTP,2.229346092503987
1,AGEP,1.8600384413769002
23,WGTP,1.6337138693223219
14,PINCP,1.0521133826664995
15,PINCP_DECILE,0.8655253146034533
11,INDP,0.6461529543610152
13,EDU,0.33075396072778773
7,NPF,0.2096342588018311
12,INDP_CAT,0.20624966753229165
16,POVPIP,0.12309518821146725
3,MSP,0.11929304897314376
6,NOC,0.06217177313371297
10,DENSITY,0.058768428972162834
0,PUMA,0.058768428972162834
2,SEX,0.04144813329892494
8,HOUSING_TYPE,0.028028054055870926
5,RAC1P,0.02323320462130202
9,OWN_RENT,0.022776610929299827
18,DREM,0.020955337086597074
19,DPHY,0.011369346655121959
4,HISP,0.010737085031670002
17,DVET,0.00421889954945491
21,DEAR,0.0029207691839964814
20,DEYE,0.0015323834008744049
