,PINCP,count_target,count_deidentified
0,-1,402,357
1,0,209,208
2,10,144,130
3,13,139,122
4,16,139,130
5,4,126,92
6,12,122,122
7,15,118,150
8,8,113,130
9,17,112,122
10,6,112,124
11,14,110,112
12,18,109,135
13,7,109,95
14,9,101,78
15,11,100,99
16,3,100,96
17,5,95,119
18,2,89,96
19,19,85,121
20,1,17,8
