,PWGTP,count_target,count_deidentified
0,9,165,164
1,11,163,169
2,7,161,190
3,17,158,130
4,6,158,146
5,15,157,153
6,18,153,119
7,8,153,146
8,4,148,113
9,12,143,155
10,5,133,157
11,19,129,136
12,16,127,137
13,14,127,140
14,13,116,113
15,10,114,125
16,3,102,86
17,2,87,100
18,0,87,93
19,1,70,74
