,PWGTP,count_target,count_deidentified
0,11,433,12
1,4,432,17
2,9,417,11
3,2,408,21
4,15,405,2
5,12,394,7
6,17,390,9
7,5,386,12
8,14,382,7
9,6,382,15
10,16,382,11
11,19,381,17
12,7,381,8
13,18,375,10
14,0,370,49
15,1,368,5
16,8,354,14
17,3,346,6
18,10,329,6
19,13,319,7
