,WGTP,count_target,count_deidentified
0,0,473,100
1,3,435,11
2,11,418,7
3,14,416,8
4,16,408,3
5,5,399,7
6,4,389,5
7,8,388,8
8,7,386,7
9,19,381,20
10,18,380,8
11,17,377,8
12,9,374,12
13,12,371,5
14,15,360,9
15,10,356,5
16,6,353,7
17,2,345,7
18,13,341,7
19,1,284,2
