,PINCP_DECILE,count_target,count_deidentified
0,-1,1120,15
1,9,869,1
2,8,782,2
3,7,733,3
4,6,678,8
5,4,593,21
6,0,591,52
7,1,591,39
8,2,570,62
9,3,557,36
10,5,550,7
