,AGEP,count_target,count_deidentified
0,13,490,453
1,9,426,402
2,17,424,357
3,6,414,368
4,0,413,465
5,10,408,335
6,4,404,318
7,5,390,371
8,18,387,543
9,19,379,846
10,1,375,365
11,3,374,364
12,16,372,399
13,8,355,322
14,7,346,305
15,14,342,314
16,12,339,214
17,15,335,310
18,2,332,309
19,11,329,274
