,POVPIP,count_target,count_deidentified
0,16,993,36
1,1,454,24
2,-1,450,29
3,0,444,29
4,2,398,45
5,3,386,11
6,5,372,28
7,6,334,18
8,4,333,17
9,8,322,7
10,7,311,14
11,11,265,11
12,9,260,6
13,10,253,10
14,12,75,3
