,WGTP,count_target,count_deidentified
0,0,591,40
1,19,563,27
2,18,434,18
3,16,392,19
4,17,373,26
5,15,354,12
6,14,351,13
7,13,336,9
8,11,313,13
9,12,285,17
10,9,271,20
11,10,264,10
12,5,230,11
13,8,198,7
14,6,178,9
15,7,160,8
16,4,157,11
17,3,150,12
18,2,50,6
