,NPF,count_target,count_deidentified
0,-1,2154,152.0
1,2,1221,48.0
2,3,907,46.0
3,4,659,17.0
4,5,405,16.0
5,6,187,5.0
6,7,56,0.0
7,8,49,1.0
8,12,12,3.0
