,PINCP_DECILE,count_target,count_deidentified
0,-1,817,12
1,0,743,27
2,2,657,82
3,1,556,27
4,3,543,45
5,4,448,41
6,5,436,14
7,6,414,8
8,8,376,7
9,7,362,11
10,9,298,14
