,PWGTP,count_target,count_deidentified
0,19,545,31
1,18,441,13
2,16,400,15
3,17,376,30
4,13,359,10
5,15,319,16
6,12,317,16
7,11,315,15
8,10,312,18
9,14,308,19
10,8,292,15
11,9,277,12
12,6,244,4
13,7,201,11
14,3,196,8
15,4,182,7
16,5,178,12
17,2,162,13
18,0,124,6
19,1,102,17
