,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,DVET,DEYE
AGEP,0.0,-0.0633494197678135,-0.13799568184184252,,-0.05237116470988684,-0.029838464809532353,,0.018714385464559363
SEX,-0.06334941976781348,0.0,-0.09463519554968074,,0.040586945774962344,-0.013287262202021878,,-0.02385238581534751
MSP,-0.13799568184184255,-0.09463519554968074,0.0,,-0.06421821258644252,0.005338164415271275,,0.0639928409454636
RAC1P,,,,,,,,
HOUSING_TYPE,-0.05237116470988685,0.040586945774962344,-0.06421821258644252,,0.0,0.1528112566664419,,0.08485207692619594
OWN_RENT,-0.02983846480953234,-0.013287262202021878,0.005338164415271273,,0.1528112566664419,0.0,,0.01115227979193941
DVET,,,,,,,,
DEYE,0.01871438546455935,-0.02385238581534751,0.0639928409454636,,0.08485207692619595,0.01115227979193941,,1.1102230246251565e-16
