,NPF,count_target,count_deidentified
0,2,847.0,713
1,3,532.0,555
2,4,473.0,390
3,5,369.0,259
4,-1,364.0,286
5,6,139.0,191
6,7,42.0,105
7,8,16.0,30
8,11,0.0,11
9,13,0.0,11
