,NOC,count_target,count_deidentified
0,0,1637.0,1666
1,2,460.0,270
2,1,329.0,362
3,3,208.0,119
4,4,89.0,52
5,-1,38.0,15
6,5,21.0,25
7,6,0.0,18
8,7,0.0,9
9,11,0.0,15
