,PINCP_DECILE,count_target,count_deidentified
0,-1,461,41
1,9,340,109
2,8,288,176
3,0,286,334
4,7,269,260
5,6,246,296
6,5,206,336
7,3,197,303
8,2,195,248
9,4,194,300
10,1,100,148
