,PINCP_DECILE,count_target,count_deidentified
0,-1,1120,43.0
1,9,869,65.0
2,8,782,0.0
3,7,733,17.0
4,6,678,0.0
5,4,593,0.0
6,0,591,7.0
7,1,591,50.0
8,2,570,9.0
9,3,557,6.0
10,5,550,0.0
