,Target samples,Deid. samples
0,49,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,19,4
18,0,0
19,0,0
20,4,1
21,0,0
22,0,0
23,0,0
24,0,0
25,53,18
26,29,10
27,61,22
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,59,31
35,0,0
36,0,0
37,0,0
38,0,0
39,110,71
40,142,94
41,232,162
42,117,85
43,86,64
44,48,38
45,106,86
46,19,16
47,795,707
48,4032,3782
49,964,939
50,16217,16221
51,50,53
52,760,834
53,2218,2453
54,176,208
55,426,518
56,92,120
57,0,0
58,0,0
59,0,0
60,46,68
61,153,238
62,50,80
63,0,0
64,0,0
65,86,160
66,0,0
67,9,18
68,8,17
69,15,34
70,0,0
71,6,15
72,10,26
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,5,25
84,0,0
85,0,0
86,0,0
87,0,0
88,1,7
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,28
