,NPF,count_target,count_deidentified
0,-1,8043,3606
1,2,6625,2941
2,4,4317,1785
3,3,4213,1702
4,5,2300,976
5,6,1000,405
6,7,346,149
7,8,235,120
8,9,75,32
9,10,41,15
10,12,36,15
11,11,22,10
