,NOC,count_target,count_deidentified
0,0,16052,7143
1,2,3661,1474
2,1,3128,1234
3,-1,1818,835
4,3,1764,718
5,4,517,216
6,5,221,94
7,6,51,25
8,7,29,13
9,9,12,4
