,INDP_CAT,count_target,count_deidentified
0,-1,10929,3796
1,10,2678,1573
2,11,1818,609
3,12,1632,390
4,14,1572,682
5,6,1381,638
6,16,1113,528
7,4,964,667
8,9,957,399
9,15,821,313
10,3,774,623
11,7,657,430
12,13,423,69
13,8,414,239
14,0,392,317
15,5,225,156
16,1,157,138
17,18,152,62
18,17,101,55
19,2,93,72
