,WGTP,count_target,count_deidentified
0,0,1818,835
1,9,1537,683
2,5,1475,604
3,3,1446,582
4,6,1415,573
5,17,1390,562
6,16,1375,573
7,14,1374,592
8,12,1363,537
9,2,1362,592
10,13,1362,531
11,18,1358,611
12,10,1354,654
13,19,1354,622
14,8,1331,615
15,15,1310,585
16,11,1306,515
17,4,1225,504
18,7,1202,525
19,1,896,461
