,PWGTP,count_target,count_deidentified
0,13,1473,632
1,6,1459,631
2,8,1430,652
3,5,1421,657
4,3,1416,605
5,16,1411,619
6,1,1395,573
7,12,1391,529
8,2,1387,549
9,19,1369,630
10,17,1360,540
11,18,1344,572
12,10,1343,598
13,11,1336,568
14,14,1321,552
15,0,1317,617
16,15,1303,570
17,7,1283,557
18,9,1280,621
19,4,1214,484
