,EDU,count_target,count_deidentified
0,9,615,725
1,5,445,440
2,7,343,334
3,10,321,314
4,3,233,230
5,8,176,178
6,4,157,173
7,-1,77,68
8,2,72,44
9,12,63,63
10,1,55,44
11,11,54,69
12,6,40,29
