,PINCP,count_target,count_deidentified
0,-1,402,372
1,0,209,215
2,10,144,129
3,13,139,143
4,16,139,134
5,4,126,130
6,12,122,123
7,15,118,118
8,8,113,109
9,17,112,127
10,6,112,77
11,14,110,120
12,18,109,143
13,7,109,131
14,9,101,106
15,11,100,118
16,3,100,108
17,5,95,107
18,2,89,83
19,19,85,100
20,1,17,18
