,POVPIP,count_target,count_deidentified
0,13,1591,1668
1,6,155,175
2,4,148,115
3,5,125,88
4,0,122,121
5,2,109,140
6,7,107,99
7,3,105,86
8,1,98,106
9,-1,91,113
