,NOC,count_target,count_deidentified
0,0,16052,16046
1,2,3661,3650
2,1,3128,3128
3,-1,1818,1819
4,3,1764,1761
5,4,517,507
6,5,221,218
7,6,51,67
8,7,29,37
9,9,12,20
