,NPF,count_target,count_deidentified
0,-1,8043,8002
1,2,6625,6573
2,4,4317,4325
3,3,4213,4216
4,5,2300,2265
5,6,1000,1026
6,7,346,366
7,8,235,252
8,9,75,90
9,10,41,60
10,12,36,55
11,11,22,23
