,feature,divergence
22,PWGTP,15.722045741995572
23,WGTP,14.854651863375542
14,PINCP,0.6962925471339997
1,AGEP,0.3753752740765728
11,INDP,0.344992328724537
12,INDP_CAT,0.07928483086336703
0,PUMA,0.07369431275998906
16,POVPIP,0.04226476307968556
7,NPF,0.03694701020904227
15,PINCP_DECILE,0.034946253657295256
13,EDU,0.022893452330838962
3,MSP,0.016227761902567178
17,DVET,0.013263788616651468
2,SEX,0.012130897619438863
10,DENSITY,0.011438536760987439
4,HISP,0.010923523935659716
6,NOC,0.010903137971324382
5,RAC1P,0.009675079491842204
8,HOUSING_TYPE,0.004334760879547667
9,OWN_RENT,0.004002050316336325
18,DREM,0.003909945298728519
19,DPHY,0.0022964511861771134
20,DEYE,0.0010874640001908853
21,DEAR,0.00042192294060724306
