,EDU,count_target,count_deidentified
0,9,1777,1778
1,5,1147,1146
2,7,1069,1059
3,10,992,989
4,3,668,670
5,4,474,473
6,8,454,454
7,-1,205,212
8,2,203,206
9,12,199,198
10,11,180,182
11,1,158,163
12,6,108,104
