,NPF,count_target,count_deidentified
0,2,2172,290.0
1,-1,1656,71.0
2,4,1507,202.0
3,3,1374,171.0
4,5,853,34.0
5,6,391,1.0
6,7,128,0.0
7,8,113,0.0
8,9,27,0.0
9,11,22,0.0
10,10,21,0.0
