,feature,divergence
1,AGEP,7.986884882518103
9,PINCP_DECILE,2.679380053908356
10,POVPIP,1.6874796747967478
0,PUMA,1.4534095131921219
7,NPF,1.158506382168032
3,MSP,0.5377714891125547
5,RAC1P,0.4775125742293775
2,SEX,0.2588745863580998
6,NOC,0.2499295039958697
4,HISP,0.16591422121896163
8,OWN_RENT,0.06890728900255752
