,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,DVET,DEYE
AGEP,5.551115123125783e-16,0.007303108619503909,-0.008828590011400655,,-0.005568954070766678,0.03377670733746389,-0.002297317956547709,0.009692698181636095
SEX,0.007303108619503909,-1.887379141862766e-15,-0.007233776664433479,,0.002245726818292007,-0.026407179905130085,0.0070399836710627745,-0.018174311179342612
MSP,-0.008828590011400655,-0.007233776664433479,-6.661338147750939e-15,,-0.01839896996104562,0.01904032913158829,0.013604412797731197,-0.007955434143751786
RAC1P,,,,,,,,
HOUSING_TYPE,-0.005568954070766678,0.002245726818292007,-0.01839896996104562,,2.9531932455029164e-14,0.01804498744571381,0.0045731793041501635,0.013687725971479991
OWN_RENT,0.03377670733746389,-0.026407179905130085,0.01904032913158829,,0.01804498744571381,-5.662137425588298e-15,0.015114160863607708,-0.007975976643244747
DVET,-0.002297317956547709,0.0070399836710627745,0.013604412797731197,,0.0045731793041501635,0.015114160863607708,-3.3306690738754696e-15,-0.0027669636427366485
DEYE,0.009692698181636095,-0.018174311179342612,-0.007955434143751786,,0.013687725971479991,-0.007975976643244747,-0.0027669636427366485,-8.659739592076221e-15
