,POVPIP,count_target,count_deidentified
0,16,1196,1004
1,10,151,153
2,4,143,115
3,6,134,139
4,11,133,144
5,2,132,141
6,7,128,152
7,1,124,127
8,9,114,135
9,3,105,144
10,8,105,128
11,5,102,154
12,0,100,135
13,12,84,69
14,-1,31,33
