,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,0.0,0.39971449150382227,-0.10191072441226276,-0.26841692200761796,,,0.2843237423849353,0.14052119028228463,0.6186030486024685,0.30998363811901597
AGEP,0.39971449150382227,-2.220446049250313e-16,-0.01949992200169258,0.006652383275965207,,,0.2710685231607698,0.13909893446660665,0.29691004947752675,0.3371677392286429
SEX,-0.10191072441226277,-0.01949992200169258,1.1102230246251565e-16,0.1913221002811036,,,-0.1998714092571565,-0.26127632176777676,-0.315939712425951,0.029397040788318618
MSP,-0.26841692200761796,0.006652383275965207,0.1913221002811036,0.0,,,-0.5699144746064007,-0.5036036467802676,-0.7601991225495762,0.04929865358216219
HISP,,,,,,,,,,
RAC1P,,,,,,,,,,
NOC,0.2843237423849353,0.2710685231607698,-0.19987140925715646,-0.5699144746064007,,,0.0,0.23095380222500106,0.6103003183950455,-0.013420145139841827
NPF,0.1405211902822846,0.13909893446660668,-0.26127632176777676,-0.5036036467802674,,,0.23095380222500084,-1.1102230246251565e-16,0.7249202431694861,0.0377076672635894
OWN_RENT,0.6186030486024685,0.29691004947752675,-0.315939712425951,-0.7601991225495761,,,0.6103003183950453,0.7249202431694861,0.0,0.18919115925812008
PINCP_DECILE,0.30998363811901597,0.33716773922864274,0.029397040788318632,0.049298653582162205,,,-0.013420145139841855,0.0377076672635894,0.1891911592581201,2.220446049250313e-16
