,AGEP,count_target,count_deidentified
0,13,171,173
1,4,168,183
2,19,160,153
3,17,152,155
4,6,152,149
5,3,151,142
6,9,145,155
7,18,144,116
8,0,139,162
9,5,134,134
10,10,134,142
11,8,130,132
12,16,129,141
13,7,127,132
14,1,124,132
15,12,122,102
16,15,121,97
17,2,116,103
18,11,113,107
19,14,97,129
