,EDU,count_target,count_deidentified
0,9,603,638
1,10,400,383
2,5,386,378
3,7,382,397
4,3,229,210
5,4,182,160
6,8,144,169
7,12,89,71
8,2,75,89
9,-1,71,75
10,11,69,64
11,1,60,74
12,6,39,31
