,Sub-Sample Size,Sub-Sample K-Marginal Score,Deidentified Data K-marginal score,Absolute Diff. From Deidentified Data K-marginal Score
0,1%,854,971,117
1,5%,935,971,36
2,10%,949,971,22
3,20%,968,971,3
4,30%,977,971,6
5,40%,980,971,9
6,50%,985,971,14
7,60%,986,971,15
8,70%,988,971,17
9,80%,991,971,20
10,90%,994,971,23
