,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,-6.106226635438361e-15,-0.041552318779153066,0.014937296922452067,0.04556923410023583,0.04969966205986595,0.07199909183538525,-0.020347677482454734,-0.07669786826187909,0.028932415360802374,-0.01658131970978165
AGEP,-0.041552318779153066,-1.1102230246251565e-15,-0.06424230754561783,-0.0677626417518553,0.11365922043904682,0.1774375053023065,0.4899826391433359,0.36679215677009536,0.013369656243274618,-0.48792074877814134
SEX,0.014937296922452067,-0.06424230754561783,0.0,-0.04935506691655235,0.02873372484182916,0.014367948493011564,0.023288663904869923,0.058543857600225034,-0.0017187133192783886,0.1469191961154926
MSP,0.04556923410023583,-0.0677626417518553,-0.04935506691655235,0.0,-0.011900060431468282,0.0187128594179912,0.42580247657812337,0.4577245450061782,0.05469982413769649,-0.1010964115789884
HISP,0.04969966205986595,0.11365922043904682,0.02873372484182916,-0.011900060431468282,0.0,-0.13205482825300646,-0.027559726214086908,-0.01092716443832259,-0.03802889097583312,0.07691095651067131
RAC1P,0.07199909183538525,0.1774375053023065,0.014367948493011564,0.0187128594179912,-0.13205482825300646,0.0,-0.07468259229541667,-0.06931453225354939,-0.01864984246695087,0.09126365908626546
NOC,-0.020347677482454734,0.4899826391433359,0.023288663904869923,0.42580247657812337,-0.027559726214086908,-0.07468259229541667,-2.4424906541753444e-15,-0.7019736045881111,-0.1693636147428871,0.2532140149750699
NPF,-0.07669786826187909,0.36679215677009536,0.058543857600225034,0.4577245450061782,-0.01092716443832259,-0.06931453225354939,-0.7019736045881111,-4.440892098500626e-16,-0.037033394742733955,0.15390926418339476
OWN_RENT,0.028932415360802374,0.013369656243274618,-0.0017187133192783886,0.05469982413769649,-0.03802889097583312,-0.01864984246695087,-0.1693636147428871,-0.037033394742733955,0.0,-0.07339273213070557
PINCP_DECILE,-0.01658131970978165,-0.48792074877814134,0.1469191961154926,-0.1010964115789884,0.07691095651067131,0.09126365908626546,0.2532140149750699,0.15390926418339476,-0.07339273213070557,-1.1102230246251565e-16
