,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,0.0,0.08694034751688487,-0.029570381083827542,0.08884458142273027,-0.10898362567782754,-0.06637113954271961,-0.0017839267024783723,-0.04875326839011554,0.2106435170351846,0.05826907499662557
AGEP,0.08694034751688487,0.0,-0.07095000807668667,-0.05890549689052779,0.10129550887152271,-0.015843945053267902,0.1701053069341212,0.12061563365737202,0.1417082276276741,0.09516987440582397
SEX,-0.029570381083827542,-0.0709500080766867,0.0,0.007354829664043987,-0.028478082688800824,-0.033247407491973885,-0.0011345876940431036,0.008614552004304863,-0.018044209650905075,0.007641526986011442
MSP,0.08884458142273027,-0.05890549689052779,0.007354829664043988,0.0,-0.01647690452828339,0.04972175676879319,-0.09990668429999144,-0.14154789118340988,-0.21652404520659302,0.014708616708420219
HISP,-0.10898362567782754,0.10129550887152271,-0.028478082688800824,-0.01647690452828339,2.220446049250313e-16,-0.08694991020091339,-0.07439621978386055,-0.07333186415293244,-0.1277024340928355,0.11891595147468823
RAC1P,-0.06637113954271961,-0.015843945053267902,-0.033247407491973885,0.049721756768793174,-0.08694991020091339,0.0,-0.21846787251725291,-0.21804656626434088,-0.29169284159398357,0.04665404449377972
NOC,-0.0017839267024783792,0.17010530693412124,-0.0011345876940431036,-0.09990668429999144,-0.07439621978386055,-0.21846787251725291,0.0,-0.02037664965143693,0.15353184538522216,0.053893202153595526
NPF,-0.04875326839011554,0.12061563365737205,0.008614552004304867,-0.14154789118340988,-0.07333186415293243,-0.21804656626434088,-0.02037664965143693,2.220446049250313e-16,0.23855314444352915,0.06350822523080613
OWN_RENT,0.2106435170351846,0.14170822762767407,-0.018044209650905075,-0.21652404520659302,-0.1277024340928355,-0.29169284159398357,0.15353184538522222,0.23855314444352915,1.1102230246251565e-16,0.16152701679947004
PINCP_DECILE,0.05826907499662557,0.09516987440582386,0.007641526986011435,0.014708616708420247,0.11891595147468823,0.04665404449377972,0.0538932021535955,0.06350822523080613,0.16152701679947007,0.0
