,PINCP_DECILE,count_target,count_deidentified
0,-1,1682,1685
1,0,990,989
2,8,913,912
3,9,875,881
4,7,863,859
5,6,799,796
6,5,777,778
7,3,713,707
8,4,693,694
9,2,624,625
10,1,347,350
