,PINCP,count_target,count_deidentified
0,-1,4247,4331
1,1,3007,3143
2,12,1180,1170
3,13,1177,1196
4,9,1164,1225
5,3,1163,1220
6,15,1159,1210
7,6,1157,1173
8,7,1157,1191
9,10,1151,1213
10,16,1151,1211
11,17,1151,1226
12,19,1151,1063
13,18,1149,1169
14,5,1148,1251
15,4,1143,1156
16,8,1125,1155
17,11,1124,1134
18,14,1114,1082
19,2,405,441
20,0,30,40
