,Sub-Sample Size,Sub-Sample K-Marginal Score,Deidentified Data K-marginal score,Absolute Diff. From Deidentified Data K-marginal Score
0,1%,563,755,192
1,5%,785,755,30
2,10%,846,755,91
3,20%,901,755,146
4,30%,919,755,164
5,40%,938,755,183
6,50%,949,755,194
7,60%,958,755,203
8,70%,968,755,213
9,80%,975,755,220
10,90%,983,755,228
