,NPF,count_target,count_deidentified
0,2,780.0,724
1,-1,531.0,352
2,3,426.0,527
3,4,335.0,480
4,5,335.0,310
5,6,138.0,177
6,7,35.0,78
7,8,32.0,4
8,11,0.0,2
9,13,0.0,7
