,PINCP_DECILE,count_target,count_deidentified
0,-1,1682,1689
1,0,990,987
2,8,913,916
3,9,875,872
4,7,863,867
5,6,799,796
6,5,777,777
7,3,713,717
8,4,693,691
9,2,624,618
10,1,347,346
