,NOC,count_target,count_deidentified
0,0,16052,511.0
1,2,3661,36.0
2,1,3128,33.0
3,-1,1818,139.0
4,3,1764,16.0
5,4,517,13.0
6,5,221,4.0
7,6,51,0.0
8,7,29,0.0
9,9,12,0.0
