,NOC,count_target,count_deidentified
0,0,5155,5171
1,2,1428,1412
2,1,1213,1172
3,3,888,894
4,4,235,213
5,-1,226,219
6,5,78,100
7,6,31,32
8,11,13,34
9,7,9,29
