,EDU,count_target,count_deidentified
0,7,1715,1705
1,5,1590,1602
2,9,1574,1537
3,3,1096,1093
4,4,817,808
5,10,550,550
6,8,539,534
7,6,400,412
8,-1,301,318
9,2,272,283
10,1,246,236
11,11,104,107
12,12,72,91
